species;clade;group;desert
Paragehyra_petiti;Gekkota;lizard;Out
Paralaudakia_caucasia;Iguania;lizard;Persian
Paralaudakia_erythrogaster;Iguania;lizard;Asian_Persian
Paralaudakia_himalayana;Iguania;lizard;Gobi
Paralaudakia_lehmanni;Iguania;lizard;Asian
Paralaudakia_microlepis;Iguania;lizard;Persian
Paralaudakia_stoliczkana;Iguania;lizard;Gobi
Paraphimophis_rusticus;Serpentes;snake;Out
Parastenophis_betsileanus;Serpentes;snake;Out
Parasuta_monachus;Serpentes;snake;Australian
Parasuta_spectabilis;Serpentes;snake;Australian
Pareas_boulengeri;Serpentes;snake;Out
Pareas_carinatus;Serpentes;snake;Out
Pareas_formosensis;Serpentes;snake;Out
Pareas_hamptoni;Serpentes;snake;Out
Pareas_margaritophorus;Serpentes;snake;Out
Pareas_monticola;Serpentes;snake;Out
Pareas_nuchalis;Serpentes;snake;Out
Pareas_stanleyi;Serpentes;snake;Out
Paroedura_androyensis;Gekkota;lizard;Out
Paroedura_bastardi;Gekkota;lizard;Out
Paroedura_gracilis;Gekkota;lizard;Out
Paroedura_homalorhina;Gekkota;lizard;Out
Paroedura_ibityensis;Gekkota;lizard;Out
Paroedura_karstophila;Gekkota;lizard;Out
Paroedura_lohatsara;Gekkota;lizard;Out
Paroedura_maingoka;Gekkota;lizard;Out
Paroedura_masobe;Gekkota;lizard;Out
Paroedura_oviceps;Gekkota;lizard;Out
Paroedura_picta;Gekkota;lizard;Out
Paroedura_sanctijohannis;Gekkota;lizard;Out
Paroedura_stumpffi;Gekkota;lizard;Out
Paroedura_tanjaka;Gekkota;lizard;Out
Paroedura_vazimba;Gekkota;lizard;Out
Paroplocephalus_atriceps;Serpentes;snake;Out
Parvilacerta_fraasii;Lacertoidea;lizard;Out
Parvilacerta_parva;Lacertoidea;lizard;Out
Parvoscincus_abstrusus;Scincoidea;lizard;Out
Parvoscincus_agtorum;Scincoidea;lizard;Out
Parvoscincus_arvindiesmosi;Scincoidea;lizard;Out
Parvoscincus_aurorus;Scincoidea;lizard;Out
Parvoscincus_banahaoensis;Scincoidea;lizard;Out
Parvoscincus_beyeri;Scincoidea;lizard;Out
Parvoscincus_boyingi;Scincoidea;lizard;Out
Parvoscincus_decipiens;Scincoidea;lizard;Out
Parvoscincus_duwendorum;Scincoidea;lizard;Out
Parvoscincus_hadros;Scincoidea;lizard;Out
Parvoscincus_igorotorum;Scincoidea;lizard;Out
Parvoscincus_jimmymcguirei;Scincoidea;lizard;Out
Parvoscincus_kitangladensis;Scincoidea;lizard;Out
Parvoscincus_laterimaculatus;Scincoidea;lizard;Out
Parvoscincus_lawtoni;Scincoidea;lizard;Out
Parvoscincus_leucospilos;Scincoidea;lizard;Out
Parvoscincus_luzonense;Scincoidea;lizard;Out
Parvoscincus_manananggalae;Scincoidea;lizard;Out
Parvoscincus_palaliensis;Scincoidea;lizard;Out
Parvoscincus_sisoni;Scincoidea;lizard;Out
Parvoscincus_steerei;Scincoidea;lizard;Out
Parvoscincus_tagapayo;Scincoidea;lizard;Out
Parvoscincus_tikbalangi;Scincoidea;lizard;Out
Pedioplanis_benguellensis;Lacertoidea;lizard;Kalahari
Pedioplanis_breviceps;Lacertoidea;lizard;Kalahari
Pedioplanis_burchelli;Lacertoidea;lizard;Kalahari
Pedioplanis_gaerdesi;Lacertoidea;lizard;Kalahari
Pedioplanis_haackei;Lacertoidea;lizard;Kalahari
Pedioplanis_huntleyi;Lacertoidea;lizard;Kalahari
Pedioplanis_husabensis;Lacertoidea;lizard;Kalahari
Pedioplanis_inornata;Lacertoidea;lizard;Kalahari
Pedioplanis_laticeps;Lacertoidea;lizard;Kalahari
Pedioplanis_lineoocellata;Lacertoidea;lizard;Kalahari
Pedioplanis_namaquensis;Lacertoidea;lizard;Kalahari
Pedioplanis_rubens;Lacertoidea;lizard;Kalahari
Pedioplanis_undata;Lacertoidea;lizard;Kalahari
Perochirus_ateles;Gekkota;lizard;Out
Petracola_ventrimaculatus;Lacertoidea;lizard;Out
Petrosaurus_mearnsi;Iguania;lizard;American
Petrosaurus_repens;Iguania;lizard;American
Petrosaurus_thalassinus;Iguania;lizard;American
Phalotris_bilineatus;Serpentes;snake;Out
Phalotris_lativittatus;Serpentes;snake;Out
Phalotris_lemniscatus;Serpentes;snake;Out
Phalotris_mertensi;Serpentes;snake;Out
Phalotris_nasutus;Serpentes;snake;Out
Phelsuma_abbotti;Gekkota;lizard;Out
Phelsuma_andamanense;Gekkota;lizard;Out
Phelsuma_antanosy;Gekkota;lizard;Out
Phelsuma_astriata;Gekkota;lizard;Out
Phelsuma_barbouri;Gekkota;lizard;Out
Phelsuma_berghofi;Gekkota;lizard;Out
Phelsuma_borai;Gekkota;lizard;Out
Phelsuma_borbonica;Gekkota;lizard;Out
Phelsuma_breviceps;Gekkota;lizard;Out
Phelsuma_cepediana;Gekkota;lizard;Out
Phelsuma_comorensis;Gekkota;lizard;Out
Phelsuma_dorsivittata;Gekkota;lizard;Out
Phelsuma_dubia;Gekkota;lizard;Out
Phelsuma_edwardnewtoni;Gekkota;lizard;Out
Phelsuma_flavigularis;Gekkota;lizard;Out
Phelsuma_gouldi;Gekkota;lizard;Out
Phelsuma_grandis;Gekkota;lizard;Out
Phelsuma_guentheri;Gekkota;lizard;Out
Phelsuma_guimbeaui;Gekkota;lizard;Out
Phelsuma_guttata;Gekkota;lizard;Out
Phelsuma_hielscheri;Gekkota;lizard;Out
Phelsuma_hoeschi;Gekkota;lizard;Out
Phelsuma_inexpectata;Gekkota;lizard;Out
Phelsuma_kely;Gekkota;lizard;Out
Phelsuma_klemmeri;Gekkota;lizard;Out
Phelsuma_kochi;Gekkota;lizard;Out
Phelsuma_laticauda;Gekkota;lizard;Out
Phelsuma_lineata;Gekkota;lizard;Out
Phelsuma_madagascariensis;Gekkota;lizard;Out
Phelsuma_malamakibo;Gekkota;lizard;Out
Phelsuma_modesta;Gekkota;lizard;Out
Phelsuma_mutabilis;Gekkota;lizard;Out
Phelsuma_nigristriata;Gekkota;lizard;Out
Phelsuma_ornata;Gekkota;lizard;Out
Phelsuma_parkeri;Gekkota;lizard;Out
Phelsuma_parva;Gekkota;lizard;Out
Phelsuma_pasteuri;Gekkota;lizard;Out
Phelsuma_pronki;Gekkota;lizard;Out
Phelsuma_pusilla;Gekkota;lizard;Out
Phelsuma_quadriocellata;Gekkota;lizard;Out
Phelsuma_ravenala;Gekkota;lizard;Out
Phelsuma_robertmertensi;Gekkota;lizard;Out
Phelsuma_roesleri;Gekkota;lizard;Out
Phelsuma_rosagularis;Gekkota;lizard;Out
Phelsuma_seippi;Gekkota;lizard;Out
Phelsuma_serraticauda;Gekkota;lizard;Out
Phelsuma_standingi;Gekkota;lizard;Out
Phelsuma_sundbergi;Gekkota;lizard;Out
Phelsuma_v-nigra;Gekkota;lizard;Out
Phelsuma_vanheygeni;Gekkota;lizard;Out
Philochortus_spinalis;Lacertoidea;lizard;Out
Philodryas_aestiva;Serpentes;snake;Out
Philodryas_agassizii;Serpentes;snake;Out
Philodryas_argentea;Serpentes;snake;Out
Philodryas_baroni;Serpentes;snake;Out
Philodryas_georgeboulengeri;Serpentes;snake;Out
Philodryas_mattogrossensis;Serpentes;snake;Out
Philodryas_nattereri;Serpentes;snake;Out
Philodryas_olfersii;Serpentes;snake;Atacama
Philodryas_patagoniensis;Serpentes;snake;Out
